Date,Ticker,Sector,Industry,Open,High,Low,Close,Volume
2019-01-18,CPRT,Automobiles,Auto & Truck Dealerships,50.25,50.45,49.88,50.06,865698.0
2019-01-22,CPRT,Automobiles,Auto & Truck Dealerships,49.84,50.37,49.33,49.64,878816.0
2019-01-23,CPRT,Automobiles,Auto & Truck Dealerships,49.85,49.91,48.88,49.27,881041.0
2019-01-24,CPRT,Automobiles,Auto & Truck Dealerships,49.25,49.74,49.18,49.51,816405.0
2019-01-25,CPRT,Automobiles,Auto & Truck Dealerships,49.91,50.37,49.57,50.08,677469.0
2019-01-28,CPRT,Automobiles,Auto & Truck Dealerships,49.67,50.01,49.38,49.84,1118116.0
2019-01-29,CPRT,Automobiles,Auto & Truck Dealerships,49.85,49.94,49.33,49.58,728885.0
2019-01-30,CPRT,Automobiles,Auto & Truck Dealerships,49.9,50.32,49.47,50.14,834421.0
2019-01-31,CPRT,Automobiles,Auto & Truck Dealerships,50.21,50.74,49.93,50.63,1732585.0
2019-02-01,CPRT,Automobiles,Auto & Truck Dealerships,50.52,50.99,50.12,50.92,872484.0
2019-02-04,CPRT,Automobiles,Auto & Truck Dealerships,50.98,51.65,50.81,51.53,755939.0
2019-02-05,CPRT,Automobiles,Auto & Truck Dealerships,51.49,51.93,51.43,51.84,731654.0
2019-02-06,CPRT,Automobiles,Auto & Truck Dealerships,51.75,51.99,51.2,51.93,809564.0
2019-02-07,CPRT,Automobiles,Auto & Truck Dealerships,51.5,51.85,51.03,51.29,598787.0
2019-02-08,CPRT,Automobiles,Auto & Truck Dealerships,51.1,51.74,51.02,51.73,595592.0
2019-02-11,CPRT,Automobiles,Auto & Truck Dealerships,51.94,52.27,51.33,52.19,878734.0
2019-02-12,CPRT,Automobiles,Auto & Truck Dealerships,52.53,53.32,52.49,53.26,924691.0
2019-02-13,CPRT,Automobiles,Auto & Truck Dealerships,53.38,53.7,53.08,53.41,927895.0
2019-02-14,CPRT,Automobiles,Auto & Truck Dealerships,53.08,54.12,53.08,53.93,1082445.0
2019-02-15,CPRT,Automobiles,Auto & Truck Dealerships,54.29,54.29,53.62,54.03,1301476.0
2019-02-19,CPRT,Automobiles,Auto & Truck Dealerships,54.0,54.07,53.1,53.32,1218554.0
2019-02-20,CPRT,Automobiles,Auto & Truck Dealerships,53.44,53.48,51.99,53.48,1996126.0
2019-02-21,CPRT,Automobiles,Auto & Truck Dealerships,53.89,57.07,53.75,56.53,4453044.0
2019-02-22,CPRT,Automobiles,Auto & Truck Dealerships,56.42,58.7,56.15,58.29,3662472.0
2019-02-25,CPRT,Automobiles,Auto & Truck Dealerships,58.44,59.32,58.29,59.21,2566452.0
2019-02-26,CPRT,Automobiles,Auto & Truck Dealerships,59.39,59.81,58.84,58.91,2044017.0
2019-02-27,CPRT,Automobiles,Auto & Truck Dealerships,58.8,58.94,58.09,58.48,872911.0
2019-02-28,CPRT,Automobiles,Auto & Truck Dealerships,58.52,59.49,58.13,58.67,1799081.0
2019-03-01,CPRT,Automobiles,Auto & Truck Dealerships,58.88,59.03,57.96,58.4,1403159.0
2019-03-04,CPRT,Automobiles,Auto & Truck Dealerships,59.27,59.27,57.5,58.08,1392193.0
2019-03-05,CPRT,Automobiles,Auto & Truck Dealerships,57.86,58.76,57.86,58.11,974689.0
2019-03-06,CPRT,Automobiles,Auto & Truck Dealerships,58.08,58.3,57.65,57.74,1151016.0
2019-03-07,CPRT,Automobiles,Auto & Truck Dealerships,57.92,58.32,57.54,58.27,2062050.0
2019-03-08,CPRT,Automobiles,Auto & Truck Dealerships,57.86,58.26,57.72,58.24,1312895.0
2019-03-11,CPRT,Automobiles,Auto & Truck Dealerships,58.27,59.08,58.27,58.92,1295833.0
2019-03-12,CPRT,Automobiles,Auto & Truck Dealerships,58.88,59.39,58.59,59.16,863061.0
2019-03-13,CPRT,Automobiles,Auto & Truck Dealerships,59.44,60.34,59.2,59.67,1603593.0
2019-03-14,CPRT,Automobiles,Auto & Truck Dealerships,59.68,59.68,59.01,59.2,889480.0
2019-03-15,CPRT,Automobiles,Auto & Truck Dealerships,59.0,59.75,58.64,59.03,2935138.0
2019-03-18,CPRT,Automobiles,Auto & Truck Dealerships,59.11,59.5,58.62,59.09,1185995.0
2019-03-19,CPRT,Automobiles,Auto & Truck Dealerships,58.99,59.38,58.67,58.87,938420.0
2019-03-20,CPRT,Automobiles,Auto & Truck Dealerships,58.94,59.82,58.76,59.15,839058.0
2019-03-21,CPRT,Automobiles,Auto & Truck Dealerships,58.92,60.18,58.7,59.76,1382367.0
2019-03-22,CPRT,Automobiles,Auto & Truck Dealerships,59.63,59.91,58.77,59.25,1025908.0
2019-03-25,CPRT,Automobiles,Auto & Truck Dealerships,59.28,59.8,58.86,59.53,789848.0
2019-03-26,CPRT,Automobiles,Auto & Truck Dealerships,59.56,60.29,59.19,60.26,1058620.0
2019-03-27,CPRT,Automobiles,Auto & Truck Dealerships,60.14,60.41,59.37,59.7,842498.0
2019-03-28,CPRT,Automobiles,Auto & Truck Dealerships,59.73,60.25,59.71,59.87,1071055.0
2019-03-29,CPRT,Automobiles,Auto & Truck Dealerships,60.25,60.65,60.08,60.59,1234978.0
2019-04-01,CPRT,Automobiles,Auto & Truck Dealerships,60.96,62.31,60.96,62.18,1544555.0
2019-04-02,CPRT,Automobiles,Auto & Truck Dealerships,62.22,63.42,62.22,63.16,1638618.0
2019-04-03,CPRT,Automobiles,Auto & Truck Dealerships,63.41,64.08,63.15,63.73,1237052.0
2019-04-04,CPRT,Automobiles,Auto & Truck Dealerships,63.76,63.88,62.94,62.99,1091711.0
2019-04-05,CPRT,Automobiles,Auto & Truck Dealerships,63.07,63.97,62.66,63.95,1521006.0
2019-04-08,CPRT,Automobiles,Auto & Truck Dealerships,63.92,64.67,63.88,64.64,1685137.0
2019-04-09,CPRT,Automobiles,Auto & Truck Dealerships,64.49,64.64,64.06,64.24,1357912.0
2019-04-10,CPRT,Automobiles,Auto & Truck Dealerships,64.5,65.56,64.06,64.27,2669860.0
2019-04-11,CPRT,Automobiles,Auto & Truck Dealerships,64.39,64.93,64.22,64.89,613257.0
2019-04-12,CPRT,Automobiles,Auto & Truck Dealerships,65.14,65.4,64.83,65.37,580442.0
2019-04-15,CPRT,Automobiles,Auto & Truck Dealerships,65.46,65.54,64.96,65.21,680373.0
2019-04-16,CPRT,Automobiles,Auto & Truck Dealerships,65.53,65.95,65.13,65.18,2509523.0
2019-04-17,CPRT,Automobiles,Auto & Truck Dealerships,65.55,65.65,64.8,64.8,1181736.0
2019-04-18,CPRT,Automobiles,Auto & Truck Dealerships,64.81,65.49,64.44,65.06,1301934.0
2019-04-22,CPRT,Automobiles,Auto & Truck Dealerships,64.84,65.63,64.57,64.99,809861.0
2019-04-23,CPRT,Automobiles,Auto & Truck Dealerships,65.13,65.99,64.96,65.86,789959.0
2019-04-24,CPRT,Automobiles,Auto & Truck Dealerships,65.94,66.7,65.75,66.53,1159594.0
2019-04-25,CPRT,Automobiles,Auto & Truck Dealerships,66.24,66.47,65.53,65.76,870848.0
2019-04-26,CPRT,Automobiles,Auto & Truck Dealerships,65.98,66.86,65.4308,66.86,972094.0
2019-04-29,CPRT,Automobiles,Auto & Truck Dealerships,66.88,67.3,66.37,67.08,980814.0
2019-04-30,CPRT,Automobiles,Auto & Truck Dealerships,67.16,67.54,67.04,67.32,2196761.0
2019-05-01,CPRT,Automobiles,Auto & Truck Dealerships,67.27,67.49,65.99,66.01,1079339.0
2019-05-02,CPRT,Automobiles,Auto & Truck Dealerships,66.05,66.8,65.8,66.74,981889.0
2019-05-03,CPRT,Automobiles,Auto & Truck Dealerships,66.96,67.23,66.75,67.11,801805.0
2019-05-06,CPRT,Automobiles,Auto & Truck Dealerships,66.13,67.08,65.43,67.02,832353.0
2019-05-07,CPRT,Automobiles,Auto & Truck Dealerships,66.48,66.78,65.47,66.0,978160.0
2019-05-08,CPRT,Automobiles,Auto & Truck Dealerships,65.8,66.59,65.8,66.22,1295017.0
2019-05-09,CPRT,Automobiles,Auto & Truck Dealerships,65.77,66.55,65.15,66.35,1202851.0
2019-05-10,CPRT,Automobiles,Auto & Truck Dealerships,66.12,67.02,65.05,66.87,892058.0
2019-05-13,CPRT,Automobiles,Auto & Truck Dealerships,65.72,66.27,65.02,65.23,957758.0
2019-05-14,CPRT,Automobiles,Auto & Truck Dealerships,65.35,66.3,65.35,65.8,776859.0
2019-05-15,CPRT,Automobiles,Auto & Truck Dealerships,65.53,66.46,65.4,66.31,774382.0
2019-05-16,CPRT,Automobiles,Auto & Truck Dealerships,66.47,67.41,66.47,67.07,959490.0
2019-05-17,CPRT,Automobiles,Auto & Truck Dealerships,65.88,66.1,65.38,65.6,1115263.0
2019-05-20,CPRT,Automobiles,Auto & Truck Dealerships,65.12,66.13,65.0,65.36,1617285.0
2019-05-21,CPRT,Automobiles,Auto & Truck Dealerships,65.75,66.49,65.66,65.94,1500630.0
2019-05-22,CPRT,Automobiles,Auto & Truck Dealerships,66.22,66.3,64.7,64.79,2316672.0
2019-05-23,CPRT,Automobiles,Auto & Truck Dealerships,67.65,70.47,67.65,69.94,3813503.0
2019-05-24,CPRT,Automobiles,Auto & Truck Dealerships,70.62,72.51,70.49,70.99,2027540.0
2019-05-28,CPRT,Automobiles,Auto & Truck Dealerships,71.53,72.6,71.46,71.7,2873020.0
2019-05-29,CPRT,Automobiles,Auto & Truck Dealerships,71.18,71.32,70.36,70.49,1349918.0
2019-05-30,CPRT,Automobiles,Auto & Truck Dealerships,70.52,71.89,70.02,71.55,1189755.0
2019-05-31,CPRT,Automobiles,Auto & Truck Dealerships,70.89,71.81,70.73,71.48,1493673.0
2019-06-03,CPRT,Automobiles,Auto & Truck Dealerships,71.53,71.98,70.91,71.3,1452058.0
2019-06-04,CPRT,Automobiles,Auto & Truck Dealerships,71.84,72.57,71.45,72.37,1288686.0
2019-06-05,CPRT,Automobiles,Auto & Truck Dealerships,73.1,73.52,72.79,73.07,1276547.0
2019-06-06,CPRT,Automobiles,Auto & Truck Dealerships,73.42,73.81,72.75,73.74,916785.0
2019-06-07,CPRT,Automobiles,Auto & Truck Dealerships,74.15,75.22,74.04,74.65,1270051.0
2019-06-10,CPRT,Automobiles,Auto & Truck Dealerships,74.96,75.5,74.71,74.84,888105.0
2019-06-11,CPRT,Automobiles,Auto & Truck Dealerships,75.02,75.25,73.3,73.69,1220755.0
2019-06-12,CPRT,Automobiles,Auto & Truck Dealerships,73.89,74.92,73.48,74.79,1103547.0
2019-06-13,CPRT,Automobiles,Auto & Truck Dealerships,74.93,74.99,74.24,74.77,1359643.0
2019-06-14,CPRT,Automobiles,Auto & Truck Dealerships,74.78,74.95,73.71,73.81,1394399.0
2019-06-17,CPRT,Automobiles,Auto & Truck Dealerships,74.06,74.45,73.17,73.22,1230488.0
2019-06-18,CPRT,Automobiles,Auto & Truck Dealerships,73.61,74.22,73.17,73.37,1494947.0
2019-06-19,CPRT,Automobiles,Auto & Truck Dealerships,73.34,74.11,72.76,74.07,1266571.0
2019-06-20,CPRT,Automobiles,Auto & Truck Dealerships,74.87,75.0,74.135,74.75,1988733.0
2019-06-21,CPRT,Automobiles,Auto & Truck Dealerships,74.41,75.23,73.16,73.94,3014042.0
2019-06-24,CPRT,Automobiles,Auto & Truck Dealerships,74.21,74.32,73.73,73.77,1435971.0
2019-06-25,CPRT,Automobiles,Auto & Truck Dealerships,73.86,74.09,73.2,73.38,1898894.0
2019-06-26,CPRT,Automobiles,Auto & Truck Dealerships,73.66,73.97,73.03,73.39,1132851.0
2019-06-27,CPRT,Automobiles,Auto & Truck Dealerships,73.39,73.8,73.0,73.36,692441.0
2019-06-28,CPRT,Automobiles,Auto & Truck Dealerships,73.26,75.09,72.88,74.74,2436895.0
2019-07-01,CPRT,Automobiles,Auto & Truck Dealerships,75.51,75.9,74.59,74.97,1468533.0
2019-07-02,CPRT,Automobiles,Auto & Truck Dealerships,74.97,75.37,74.34,74.8,1378200.0
2019-07-03,CPRT,Automobiles,Auto & Truck Dealerships,75.07,75.21,74.72,74.97,517433.0
2019-07-05,CPRT,Automobiles,Auto & Truck Dealerships,74.69,74.76,74.12,74.6,657588.0
2019-07-08,CPRT,Automobiles,Auto & Truck Dealerships,74.47,74.47,73.57,74.14,1022411.0
2019-07-09,CPRT,Automobiles,Auto & Truck Dealerships,74.0,75.31,73.92,75.26,910733.0
2019-07-10,CPRT,Automobiles,Auto & Truck Dealerships,75.6,76.34,75.28,75.78,823186.0
2019-07-11,CPRT,Automobiles,Auto & Truck Dealerships,75.96,76.92,75.6,76.79,834003.0
2019-07-12,CPRT,Automobiles,Auto & Truck Dealerships,76.96,77.59,76.7,77.33,747811.0
2019-07-15,CPRT,Automobiles,Auto & Truck Dealerships,77.34,77.66,76.91,77.5,734734.0
2019-07-16,CPRT,Automobiles,Auto & Truck Dealerships,77.36,77.89,77.3,77.47,625670.0
2019-07-17,CPRT,Automobiles,Auto & Truck Dealerships,77.56,78.13,77.0,77.04,952193.0
2019-07-18,CPRT,Automobiles,Auto & Truck Dealerships,77.21,78.21,77.09,77.81,964218.0
2019-07-19,CPRT,Automobiles,Auto & Truck Dealerships,78.18,78.74,77.45,77.51,1106275.0
2019-07-22,CPRT,Automobiles,Auto & Truck Dealerships,77.52,78.72,77.5,78.24,772176.0
2019-07-23,CPRT,Automobiles,Auto & Truck Dealerships,78.74,79.57,78.41,79.23,931764.0
2019-07-24,CPRT,Automobiles,Auto & Truck Dealerships,78.86,79.51,78.55,79.37,911445.0
2019-07-25,CPRT,Automobiles,Auto & Truck Dealerships,79.25,79.58,78.85,79.14,1040563.0
2019-07-26,CPRT,Automobiles,Auto & Truck Dealerships,79.25,79.74,78.91,79.43,1109616.0
2019-07-29,CPRT,Automobiles,Auto & Truck Dealerships,79.51,79.66,77.77,78.3,1500201.0
2019-07-30,CPRT,Automobiles,Auto & Truck Dealerships,77.85,78.92,77.66,77.82,1036362.0
2019-07-31,CPRT,Automobiles,Auto & Truck Dealerships,78.0,78.55,76.93,77.53,1664873.0
2019-08-01,CPRT,Automobiles,Auto & Truck Dealerships,77.28,78.48,76.45,76.74,1709434.0
2019-08-02,CPRT,Automobiles,Auto & Truck Dealerships,76.78,76.99,75.16,76.14,1456990.0
2019-08-05,CPRT,Automobiles,Auto & Truck Dealerships,75.18,75.28,72.9,73.4,1604644.0
2019-08-06,CPRT,Automobiles,Auto & Truck Dealerships,73.87,74.95,73.49,74.6,1642306.0
2019-08-07,CPRT,Automobiles,Auto & Truck Dealerships,73.87,75.16,73.43,75.05,1228334.0
2019-08-08,CPRT,Automobiles,Auto & Truck Dealerships,75.19,75.96,73.77,75.64,1811619.0
2019-08-09,CPRT,Automobiles,Auto & Truck Dealerships,75.72,76.11,75.45,75.62,1136379.0
2019-08-12,CPRT,Automobiles,Auto & Truck Dealerships,75.13,75.64,74.62,75.29,1114909.0
2019-08-13,CPRT,Automobiles,Auto & Truck Dealerships,74.95,76.82,74.39,76.29,1547786.0
2019-08-14,CPRT,Automobiles,Auto & Truck Dealerships,75.4,75.55,74.23,74.31,868515.0
2019-08-15,CPRT,Automobiles,Auto & Truck Dealerships,74.64,74.81,74.14,74.55,1123986.0
2019-08-16,CPRT,Automobiles,Auto & Truck Dealerships,75.2,75.88,74.8,75.5,896427.0
2019-08-19,CPRT,Automobiles,Auto & Truck Dealerships,76.39,76.61,75.84,76.18,1000333.0
2019-08-20,CPRT,Automobiles,Auto & Truck Dealerships,76.1,76.21,75.19,75.79,701374.0
2019-08-21,CPRT,Automobiles,Auto & Truck Dealerships,76.28,77.47,76.18,76.87,742047.0
2019-08-22,CPRT,Automobiles,Auto & Truck Dealerships,76.77,77.05,75.96,76.24,871589.0
2019-08-23,CPRT,Automobiles,Auto & Truck Dealerships,75.98,76.14,73.44,73.68,1061500.0
2019-08-26,CPRT,Automobiles,Auto & Truck Dealerships,73.99,74.13,73.32,73.78,1301677.0
2019-08-27,CPRT,Automobiles,Auto & Truck Dealerships,74.47,74.89,74.12,74.63,1167058.0
2019-08-28,CPRT,Automobiles,Auto & Truck Dealerships,74.51,75.07,73.2,75.01,1150468.0
2019-08-29,CPRT,Automobiles,Auto & Truck Dealerships,75.55,76.21,75.55,75.74,883592.0
2019-08-30,CPRT,Automobiles,Auto & Truck Dealerships,76.36,76.49,75.08,75.39,1413322.0
2019-09-03,CPRT,Automobiles,Auto & Truck Dealerships,75.22,75.48,73.98,74.76,2281334.0
2019-09-04,CPRT,Automobiles,Auto & Truck Dealerships,75.13,76.24,75.12,75.66,1312319.0
2019-09-05,CPRT,Automobiles,Auto & Truck Dealerships,76.5,81.43,73.62,80.61,3691726.0
2019-09-06,CPRT,Automobiles,Auto & Truck Dealerships,80.7,82.32,80.45,81.38,2065905.0
2019-09-09,CPRT,Automobiles,Auto & Truck Dealerships,82.01,83.55,81.66,82.29,2350443.0
2019-09-10,CPRT,Automobiles,Auto & Truck Dealerships,82.03,82.03,80.24,80.96,1532296.0
2019-09-11,CPRT,Automobiles,Auto & Truck Dealerships,80.98,81.47,80.32,80.75,1530768.0
2019-09-12,CPRT,Automobiles,Auto & Truck Dealerships,81.56,81.98,80.38,80.88,1584398.0
2019-09-13,CPRT,Automobiles,Auto & Truck Dealerships,81.41,82.01,80.75,81.81,1722293.0
2019-09-16,CPRT,Automobiles,Auto & Truck Dealerships,81.58,82.23,81.45,82.18,1630453.0
2019-09-17,CPRT,Automobiles,Auto & Truck Dealerships,82.57,83.7,82.57,83.44,1249555.0
2019-09-18,CPRT,Automobiles,Auto & Truck Dealerships,83.44,83.65,81.81,82.57,957247.0
2019-09-19,CPRT,Automobiles,Auto & Truck Dealerships,82.76,83.15,81.99,82.23,1141047.0
2019-09-20,CPRT,Automobiles,Auto & Truck Dealerships,82.13,83.3,82.0,82.58,1636061.0
2019-09-23,CPRT,Automobiles,Auto & Truck Dealerships,82.58,83.28,81.51,81.8,1699624.0
2019-09-24,CPRT,Automobiles,Auto & Truck Dealerships,82.18,82.37,81.47,81.69,2033031.0
2019-09-25,CPRT,Automobiles,Auto & Truck Dealerships,81.61,82.02,80.49,81.04,1055816.0
2019-09-26,CPRT,Automobiles,Auto & Truck Dealerships,81.16,81.38,80.21,80.91,1031980.0
2019-09-27,CPRT,Automobiles,Auto & Truck Dealerships,80.97,81.07,79.3,79.71,933812.0
2019-09-30,CPRT,Automobiles,Auto & Truck Dealerships,79.71,80.47,79.58,80.33,1062264.0
2019-10-01,CPRT,Automobiles,Auto & Truck Dealerships,80.33,81.06,79.5,79.53,1945837.0
2019-10-02,CPRT,Automobiles,Auto & Truck Dealerships,79.34,79.34,76.84,77.43,1891189.0
2019-10-03,CPRT,Automobiles,Auto & Truck Dealerships,77.29,79.26,76.35,79.22,4149838.0
2019-10-04,CPRT,Automobiles,Auto & Truck Dealerships,79.77,80.75,79.47,79.99,1497079.0
2019-10-07,CPRT,Automobiles,Auto & Truck Dealerships,79.56,80.22,79.42,79.76,872353.0
2019-10-08,CPRT,Automobiles,Auto & Truck Dealerships,79.34,80.84,78.91,80.15,1218187.0
2019-10-09,CPRT,Automobiles,Auto & Truck Dealerships,80.65,80.77,78.07,80.48,1659153.0
2019-10-10,CPRT,Automobiles,Auto & Truck Dealerships,80.64,81.74,80.4,81.06,1168430.0
2019-10-11,CPRT,Automobiles,Auto & Truck Dealerships,81.85,82.81,81.35,81.37,1016591.0
2019-10-14,CPRT,Automobiles,Auto & Truck Dealerships,81.39,82.06,81.32,81.68,657951.0
2019-10-15,CPRT,Automobiles,Auto & Truck Dealerships,81.95,82.48,81.51,81.74,933836.0
2019-10-16,CPRT,Automobiles,Auto & Truck Dealerships,81.72,81.72,80.66,81.38,937927.0
2019-10-17,CPRT,Automobiles,Auto & Truck Dealerships,81.92,82.03,80.92,81.02,1065985.0
2019-10-18,CPRT,Automobiles,Auto & Truck Dealerships,81.44,82.43,80.99,82.32,2173604.0
2019-10-21,CPRT,Automobiles,Auto & Truck Dealerships,82.5,84.33,82.5,83.62,4265850.0
2019-10-22,CPRT,Automobiles,Auto & Truck Dealerships,84.65,84.9,83.06,83.13,1342239.0
2019-10-23,CPRT,Automobiles,Auto & Truck Dealerships,82.79,83.21,82.14,83.04,1120885.0
2019-10-24,CPRT,Automobiles,Auto & Truck Dealerships,83.49,84.72,83.21,84.63,1615608.0
2019-10-25,CPRT,Automobiles,Auto & Truck Dealerships,84.7,85.1,83.76,83.94,1321504.0
2019-10-28,CPRT,Automobiles,Auto & Truck Dealerships,84.24,84.64,83.91,83.98,738728.0
2019-10-29,CPRT,Automobiles,Auto & Truck Dealerships,83.75,85.31,83.61,84.68,1095308.0
2019-10-30,CPRT,Automobiles,Auto & Truck Dealerships,84.68,84.68,83.89,84.0,898846.0
2019-10-31,CPRT,Automobiles,Auto & Truck Dealerships,83.85,84.4,82.42,82.64,1291712.0
2019-11-01,CPRT,Automobiles,Auto & Truck Dealerships,83.26,83.9,82.42,82.91,1562796.0
2019-11-04,CPRT,Automobiles,Auto & Truck Dealerships,83.43,84.19,81.99,82.14,1344048.0
2019-11-05,CPRT,Automobiles,Auto & Truck Dealerships,82.14,82.68,81.56,82.25,936080.0
2019-11-06,CPRT,Automobiles,Auto & Truck Dealerships,82.48,82.48,80.71,81.86,1246417.0
2019-11-07,CPRT,Automobiles,Auto & Truck Dealerships,82.03,82.24,81.3,81.62,1469821.0
2019-11-08,CPRT,Automobiles,Auto & Truck Dealerships,81.6,82.14,81.32,81.46,1541272.0
2019-11-11,CPRT,Automobiles,Auto & Truck Dealerships,81.21,83.0,81.1,82.97,1054515.0
2019-11-12,CPRT,Automobiles,Auto & Truck Dealerships,83.01,83.37,82.1,82.3,1263571.0
2019-11-13,CPRT,Automobiles,Auto & Truck Dealerships,81.9,83.9,81.66,83.6,1462033.0
2019-11-14,CPRT,Automobiles,Auto & Truck Dealerships,83.43,85.86,83.43,85.82,1490063.0
2019-11-15,CPRT,Automobiles,Auto & Truck Dealerships,86.5,86.55,85.52,85.99,1769900.0
2019-11-18,CPRT,Automobiles,Auto & Truck Dealerships,86.08,86.73,85.72,86.0,1776767.0
2019-11-19,CPRT,Automobiles,Auto & Truck Dealerships,86.24,86.79,85.85,86.38,1785167.0
2019-11-20,CPRT,Automobiles,Auto & Truck Dealerships,85.95,86.56,83.54,84.92,3575460.0
2019-11-21,CPRT,Automobiles,Auto & Truck Dealerships,89.74,91.73,86.87,87.85,5004337.0
2019-11-22,CPRT,Automobiles,Auto & Truck Dealerships,87.69,89.36,86.1,89.26,2603948.0
2019-11-25,CPRT,Automobiles,Auto & Truck Dealerships,90.02,92.41,89.58,89.94,2875658.0
2019-11-26,CPRT,Automobiles,Auto & Truck Dealerships,89.95,90.95,89.76,90.8,2227510.0
2019-11-27,CPRT,Automobiles,Auto & Truck Dealerships,91.15,91.22,89.76,90.23,1494503.0
2019-11-29,CPRT,Automobiles,Auto & Truck Dealerships,90.05,90.19,88.85,89.0,1071548.0
2019-12-02,CPRT,Automobiles,Auto & Truck Dealerships,88.68,88.87,87.51,87.96,1982662.0
2019-12-03,CPRT,Automobiles,Auto & Truck Dealerships,87.55,87.89,86.61,87.28,1394096.0
2019-12-04,CPRT,Automobiles,Auto & Truck Dealerships,87.81,88.97,86.92,87.05,2136390.0
2019-12-05,CPRT,Automobiles,Auto & Truck Dealerships,87.05,88.36,86.66,88.24,1986408.0
2019-12-06,CPRT,Automobiles,Auto & Truck Dealerships,88.97,89.51,88.34,88.58,1232580.0
2019-12-09,CPRT,Automobiles,Auto & Truck Dealerships,88.53,88.66,87.26,88.2,2095890.0
2019-12-10,CPRT,Automobiles,Auto & Truck Dealerships,88.09,88.71,87.86,88.38,1413977.0
2019-12-11,CPRT,Automobiles,Auto & Truck Dealerships,88.59,88.8,88.02,88.29,1185269.0
2019-12-12,CPRT,Automobiles,Auto & Truck Dealerships,88.26,89.29,87.87,88.48,1761342.0
2019-12-13,CPRT,Automobiles,Auto & Truck Dealerships,88.25,88.98,87.93,88.62,1108372.0
2019-12-16,CPRT,Automobiles,Auto & Truck Dealerships,89.62,90.49,89.53,90.19,2938891.0
2019-12-17,CPRT,Automobiles,Auto & Truck Dealerships,90.47,91.59,89.63,90.38,2285109.0
2019-12-18,CPRT,Automobiles,Auto & Truck Dealerships,90.1,90.29,89.25,89.9,1809510.0
2019-12-19,CPRT,Automobiles,Auto & Truck Dealerships,89.6,89.94,88.9,89.4,2055023.0
2019-12-20,CPRT,Automobiles,Auto & Truck Dealerships,89.39,90.82,89.1,90.72,9369290.0
2019-12-23,CPRT,Automobiles,Auto & Truck Dealerships,90.72,91.19,89.53,89.87,1640074.0
2019-12-24,CPRT,Automobiles,Auto & Truck Dealerships,90.05,91.1,89.75,90.91,545677.0
2019-12-26,CPRT,Automobiles,Auto & Truck Dealerships,90.88,91.03,90.41,91.02,781796.0
2019-12-27,CPRT,Automobiles,Auto & Truck Dealerships,91.24,91.44,90.48,90.82,882965.0
2019-12-30,CPRT,Automobiles,Auto & Truck Dealerships,91.01,91.29,89.5,90.86,1204507.0
2019-12-31,CPRT,Automobiles,Auto & Truck Dealerships,90.74,91.34,90.31,90.94,1172340.0
2020-01-02,CPRT,Automobiles,Auto & Truck Dealerships,91.4,93.57,91.36,93.48,2620146.0
2020-01-03,CPRT,Automobiles,Auto & Truck Dealerships,92.62,92.78,91.12,92.66,1256188.0
2020-01-06,CPRT,Automobiles,Auto & Truck Dealerships,92.26,93.63,92.01,93.49,1863641.0
2020-01-07,CPRT,Automobiles,Auto & Truck Dealerships,93.42,93.56,92.55,93.37,1799262.0
2020-01-08,CPRT,Automobiles,Auto & Truck Dealerships,93.41,94.48,93.2,94.01,1167786.0
2020-01-09,CPRT,Automobiles,Auto & Truck Dealerships,94.58,95.89,94.58,95.29,1334993.0
2020-01-10,CPRT,Automobiles,Auto & Truck Dealerships,95.48,95.69,94.51,95.31,1284804.0
2020-01-13,CPRT,Automobiles,Auto & Truck Dealerships,96.23,96.3,95.06,96.26,1270444.0
2020-01-14,CPRT,Automobiles,Auto & Truck Dealerships,96.36,97.04,96.05,96.34,1310276.0
2020-01-15,CPRT,Automobiles,Auto & Truck Dealerships,96.12,97.16,95.96,96.67,1212717.0
2020-01-16,CPRT,Automobiles,Auto & Truck Dealerships,97.3,97.36,96.51,97.21,926106.0
2020-01-17,CPRT,Automobiles,Auto & Truck Dealerships,97.3,97.3,95.11,97.12,2624019.0
2020-01-21,CPRT,Automobiles,Auto & Truck Dealerships,96.89,99.04,96.81,98.6,1465730.0
2020-01-22,CPRT,Automobiles,Auto & Truck Dealerships,99.13,100.35,99.02,99.64,1454793.0
2020-01-23,CPRT,Automobiles,Auto & Truck Dealerships,99.21,99.99,99.06,99.9,844429.0
2020-01-24,CPRT,Automobiles,Auto & Truck Dealerships,100.35,101.11,99.7,100.29,798237.0
2020-01-27,CPRT,Automobiles,Auto & Truck Dealerships,97.14,100.01,97.14,99.5,1016725.0
2020-01-28,CPRT,Automobiles,Auto & Truck Dealerships,100.11,101.24,98.57,100.71,1345615.0
